"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT05","WT06","WT08","WT09"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-09-22","4.47","0.00","0.0",,"76","95","60",,"  220","  220","13.0","16.1",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-09-23","5.59","0.00","0.0",,"75","98","56",,"  340","  350","14.1","18.1",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-09-24","5.14","0.00",,,"76","95","59",,"  220","  240","12.1","15.0",,,,,,"    1",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-09-25","8.05","0.00",,,"71","87","57",,"  210","  190","18.1","27.1",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-09-26","9.40","0.00","0.0",,"65","80","56",,"  210","  190","18.1","27.1",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-09-27","8.72","0.00","0.0",,"64","80","56",,"  220","  220","21.0","27.1",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-09-28","10.07","0.00","0.0",,"66","80","51",,"  340","  340","23.9","30.0",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-09-29","5.82","0.00","0.0",,"65","85","47",,"  320","  340","14.1","21.9",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-09-30",,,,,"66",,,,,,,,,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-10-01",,"0.00",,,"68","89","48",,,,,,,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-10-02",,"0.00",,,"70","90","51",,,,,,,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-10-03",,"0.00",,,"70","90","53",,,,,,,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-10-04",,"0.00",,,"69","90","52",,,,,,,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-10-05",,"0.00",,,"69","89","52",,,,,,,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-10-06",,"0.00",,,"64","82","56",,,,,,,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-10-07",,"0.00",,,"61","75","54",,,,,,,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-10-08","8.05","0.00","0.0",,"58","68","51",,"  220","  210","16.1","23.0",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-10-09","5.37","0.00","0.0",,"58","75","46",,"  350","  350","14.1","18.1",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-10-10","3.36","0.00","0.0",,"60","79","46",,"  300","  200","10.1","18.1",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-10-11","19.24","0.00","0.0",,"63","70","55",,"  320","  330","32.0","42.9",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-10-12","11.18","0.00","0.0",,"60","71","46",,"  330","  350","23.9","30.0",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-10-13","3.13","0.00","0.0",,"56","72","44",,"  200","  160","10.1","14.1",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-10-14","5.37","0.00","0.0",,"58","78","43",,"  340","  350","19.9","23.9",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-10-15","1.12","0.00",,,"59","80","42",,"  260","  280","6.9","17.0",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-10-16","2.01","0.00",,,"61","83","45",,"   10","  280","8.1","13.0",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-10-17",,"0.04","0.0",,"60","76","47",,,,,,,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-10-18",,,,,"54",,,,,,,,,,,,,,
"USC00049040","TRUCKEE TAHOE AIRPORT, CA US","39.318","-120.145","1798.3","2020-10-19",,"0.00","0.0","0.0",,"79","23","32",,,,,,,,,,,
"USC00049040","TRUCKEE TAHOE AIRPORT, CA US","39.318","-120.145","1798.3","2020-10-20",,"0.00","0.0","0.0",,"78","26","30",,,,,,,,,,,
"USC00049040","TRUCKEE TAHOE AIRPORT, CA US","39.318","-120.145","1798.3","2020-10-21",,"0.00","0.0","0.0",,"78","25","25",,,,,,,,,,,
"USC00049040","TRUCKEE TAHOE AIRPORT, CA US","39.318","-120.145","1798.3","2020-10-22",,"0.00","0.0","0.0",,"77","25","31",,,,,,,,,,,
"USC00049040","TRUCKEE TAHOE AIRPORT, CA US","39.318","-120.145","1798.3","2020-10-23",,"0.00","0.0","0.0",,"60","19","21",,,,,,,,,,,
"USC00049040","TRUCKEE TAHOE AIRPORT, CA US","39.318","-120.145","1798.3","2020-10-24",,"0.00","0.0","0.0",,"70","19","21",,,,,,,,,,,
"USC00049040","TRUCKEE TAHOE AIRPORT, CA US","39.318","-120.145","1798.3","2020-10-25",,"0.00","0.0","0.0",,"67","21","26",,,,,,,,,,,
"USC00049040","TRUCKEE TAHOE AIRPORT, CA US","39.318","-120.145","1798.3","2020-10-26",,"0.00","0.0","0.0",,"45","10","15",,,,,,,,,,,
"USC00049040","TRUCKEE TAHOE AIRPORT, CA US","39.318","-120.145","1798.3","2020-10-27",,"0.00","0.0","0.0",,"52","10","20",,,,,,,,,,,
"USC00049040","TRUCKEE TAHOE AIRPORT, CA US","39.318","-120.145","1798.3","2020-10-28",,"0.00","0.0","0.0",,"60","17","17",,,,,,,,,,,
"USC00049040","TRUCKEE TAHOE AIRPORT, CA US","39.318","-120.145","1798.3","2020-10-29",,"0.00","0.0","0.0",,"68","16","17",,,,,,,,,,,
"USC00049040","TRUCKEE TAHOE AIRPORT, CA US","39.318","-120.145","1798.3","2020-10-30",,"0.00","0.0","0.0",,"72","16","18",,,,,,,,,,,
"USC00049040","TRUCKEE TAHOE AIRPORT, CA US","39.318","-120.145","1798.3","2020-10-31",,"0.00","0.0","0.0",,"75","17","20",,,,,,,,,,,
"USC00049040","TRUCKEE TAHOE AIRPORT, CA US","39.318","-120.145","1798.3","2020-11-01",,"0.00","0.0","0.0",,"74","19","23",,,,,,,,,,,
"USC00049040","TRUCKEE TAHOE AIRPORT, CA US","39.318","-120.145","1798.3","2020-11-02",,"0.00","0.0","0.0",,"75","20","22",,,,,,,,,,,
"USC00049040","TRUCKEE TAHOE AIRPORT, CA US","39.318","-120.145","1798.3","2020-11-03",,"0.00","0.0","0.0",,"75","20","22",,,,,,,,,,,
"USC00049040","TRUCKEE TAHOE AIRPORT, CA US","39.318","-120.145","1798.3","2020-11-04",,"0.00","0.0","0.0",,"72","20","22",,,,,,,,,,,
"USC00049040","TRUCKEE TAHOE AIRPORT, CA US","39.318","-120.145","1798.3","2020-11-05",,"0.00","0.0","0.0",,"73","20","21",,,,,,,,,,,
"USC00049040","TRUCKEE TAHOE AIRPORT, CA US","39.318","-120.145","1798.3","2020-11-06",,"0.00","0.0","0.0",,"75","21","46",,,,,,,,,,,
"USC00049040","TRUCKEE TAHOE AIRPORT, CA US","39.318","-120.145","1798.3","2020-11-07",,"0.00","0.0","0.0",,"52","15","17",,,,,,,,,,,
"USC00049040","TRUCKEE TAHOE AIRPORT, CA US","39.318","-120.145","1798.3","2020-11-08",,"0.26","3.5","4.0",,"39","16","18",,,,,,,,,,,
"USC00049040","TRUCKEE TAHOE AIRPORT, CA US","39.318","-120.145","1798.3","2020-11-09",,"0.00","0.0","2.0",,"31","2","7",,,,,,,,,,,
"USC00049040","TRUCKEE TAHOE AIRPORT, CA US","39.318","-120.145","1798.3","2020-11-10",,"0.00","0.0","0.0",,"36","7","10",,,,,,,,,,,
"USC00049040","TRUCKEE TAHOE AIRPORT, CA US","39.318","-120.145","1798.3","2020-11-11",,"0.00","0.0","0.0",,"50","6","13",,,,,,,,,,,
"USC00049040","TRUCKEE TAHOE AIRPORT, CA US","39.318","-120.145","1798.3","2020-11-12",,"0.00","0.0","0.0",,"48","6","6",,,,,,,,,,,
"USC00049040","TRUCKEE TAHOE AIRPORT, CA US","39.318","-120.145","1798.3","2020-11-13",,"0.00","0.0","0.0",,"53","6","35",,,,,,,,,,,
"USC00049040","TRUCKEE TAHOE AIRPORT, CA US","39.318","-120.145","1798.3","2020-11-14",,"0.28","0.0","0.0",,"43","19","20",,,,,,,,,,,
"USC00049040","TRUCKEE TAHOE AIRPORT, CA US","39.318","-120.145","1798.3","2020-11-15",,"0.00","0.0","0.0",,"49","19","32",,,,,,,,,,,
"USC00049040","TRUCKEE TAHOE AIRPORT, CA US","39.318","-120.145","1798.3","2020-11-16",,"0.00","0.0","0.0",,"55","18","22",,,,,,,,,,,
"USC00049040","TRUCKEE TAHOE AIRPORT, CA US","39.318","-120.145","1798.3","2020-11-17",,"0.00","0.0","0.0",,"69","19","50",,,,,,,,,,,
"USC00049040","TRUCKEE TAHOE AIRPORT, CA US","39.318","-120.145","1798.3","2020-11-18",,"1.43","0.1","0.0",,"56","30","35",,,,,,,,,,,
"USC00049040","TRUCKEE TAHOE AIRPORT, CA US","39.318","-120.145","1798.3","2020-11-19",,"0.48","0.0","0.0",,"41","20","20",,,,,,,,,,,
"USC00049040","TRUCKEE TAHOE AIRPORT, CA US","39.318","-120.145","1798.3","2020-11-20",,"0.00","0.0","0.0",,"43","15","16",,,,,,,,,,,
"USC00049040","TRUCKEE TAHOE AIRPORT, CA US","39.318","-120.145","1798.3","2020-11-21",,"0.00","0.0","0.0",,"43","15","16",,,,,,,,,,,
"USC00049040","TRUCKEE TAHOE AIRPORT, CA US","39.318","-120.145","1798.3","2020-11-22",,"0.00","0.0","0.0",,"43","16","21",,,,,"    1",,,,,,
"USC00049040","TRUCKEE TAHOE AIRPORT, CA US","39.318","-120.145","1798.3","2020-11-23",,"0.02","0.2","0.0",,"55","18","24",,,,,"    1",,,,,,
"USC00049040","TRUCKEE TAHOE AIRPORT, CA US","39.318","-120.145","1798.3","2020-11-24",,"0.00","0.0","0.0",,"45","15","18",,,,,,,,,,,
"USC00049040","TRUCKEE TAHOE AIRPORT, CA US","39.318","-120.145","1798.3","2020-11-25",,"0.00","0.0","0.0",,"50","15","32",,,,,,,,,,,
"USC00049040","TRUCKEE TAHOE AIRPORT, CA US","39.318","-120.145","1798.3","2020-11-26",,"0.00","0.0","0.0",,"42","10","10",,,,,,,,,,,
"USC00049040","TRUCKEE TAHOE AIRPORT, CA US","39.318","-120.145","1798.3","2020-11-27",,"0.00","0.0","0.0",,"40","9","10",,,,,,,,,,,
"USC00049040","TRUCKEE TAHOE AIRPORT, CA US","39.318","-120.145","1798.3","2020-11-28",,"0.00","0.0","0.0",,"44","9","11",,,,,,,,,,,
"USC00049040","TRUCKEE TAHOE AIRPORT, CA US","39.318","-120.145","1798.3","2020-11-29",,"0.00","0.0","0.0",,"55","11","13",,,,,,,,,,,
"USC00049040","TRUCKEE TAHOE AIRPORT, CA US","39.318","-120.145","1798.3","2020-11-30",,"0.00","0.0","0.0",,"56","11","15",,,,,,,,,,,
"USC00049040","TRUCKEE TAHOE AIRPORT, CA US","39.318","-120.145","1798.3","2020-12-01",,"0.00","0.0","0.0",,"56","13","14",,,,,,,,,,,
"USC00049040","TRUCKEE TAHOE AIRPORT, CA US","39.318","-120.145","1798.3","2020-12-02",,"0.00","0.0","0.0",,"48","13","14",,,,,,,,,,,
"USC00049040","TRUCKEE TAHOE AIRPORT, CA US","39.318","-120.145","1798.3","2020-12-03",,"0.00","0.0","0.0",,"43","11","11",,,,,,,,,,,
"USC00049040","TRUCKEE TAHOE AIRPORT, CA US","39.318","-120.145","1798.3","2020-12-04",,"0.00","0.0","0.0",,"55","11","16",,,,,,,,,,,
"USC00049040","TRUCKEE TAHOE AIRPORT, CA US","39.318","-120.145","1798.3","2020-12-05",,"0.00","0.0","0.0",,"51","13","13",,,,,,,,,,,
"USC00049040","TRUCKEE TAHOE AIRPORT, CA US","39.318","-120.145","1798.3","2020-12-06",,"0.00","0.0","0.0",,"57","13","20",,,,,,,,,,,
"USC00049040","TRUCKEE TAHOE AIRPORT, CA US","39.318","-120.145","1798.3","2020-12-07",,"0.00","0.0","0.0",,"49","16","19",,,,,,,,,,,
"USC00049040","TRUCKEE TAHOE AIRPORT, CA US","39.318","-120.145","1798.3","2020-12-08",,"0.00","0.0","0.0",,"50","10","14",,,,,,,,,,,
"USC00049040","TRUCKEE TAHOE AIRPORT, CA US","39.318","-120.145","1798.3","2020-12-09",,"0.00","0.0","0.0",,"55","10","12",,,,,,,,,,,
"USC00049040","TRUCKEE TAHOE AIRPORT, CA US","39.318","-120.145","1798.3","2020-12-10",,"0.00","0.0","0.0",,"60","10","15",,,,,,,,,,,
"USC00049040","TRUCKEE TAHOE AIRPORT, CA US","39.318","-120.145","1798.3","2020-12-11",,"0.00","0.0","0.0",,"51","14","20",,,,,,,,,,,
"USC00049040","TRUCKEE TAHOE AIRPORT, CA US","39.318","-120.145","1798.3","2020-12-12",,"0.06","0.0","0.0",,"45","20","34",,,,,,,,,,,
"USC00049040","TRUCKEE TAHOE AIRPORT, CA US","39.318","-120.145","1798.3","2020-12-13",,"0.01","0.0","0.0",,"40","18","25",,,,,,,,,,,
"USC00049040","TRUCKEE TAHOE AIRPORT, CA US","39.318","-120.145","1798.3","2020-12-14",,"0.84","3.5","3.0",,"39","19","25",,,,,,,,,,,
"USC00049040","TRUCKEE TAHOE AIRPORT, CA US","39.318","-120.145","1798.3","2020-12-15",,"0.00","0.0","2.0",,"35","19","20",,,,,,,,,,,
"USC00049040","TRUCKEE TAHOE AIRPORT, CA US","39.318","-120.145","1798.3","2020-12-16",,"0.00","0.0","1.0",,"31","15","21",,,,,,,,,,,
"USC00049040","TRUCKEE TAHOE AIRPORT, CA US","39.318","-120.145","1798.3","2020-12-17",,"0.44","3.0","4.0",,"41","21","31",,,,,,,,,,,
"USC00049040","TRUCKEE TAHOE AIRPORT, CA US","39.318","-120.145","1798.3","2020-12-18",,"0.00","0.0","4.0",,"38","16","17",,,,,,,,,,,
"USC00049040","TRUCKEE TAHOE AIRPORT, CA US","39.318","-120.145","1798.3","2020-12-19",,"0.00","0.0","3.0",,"40","8","9",,,,,,,,,,,
"USC00049040","TRUCKEE TAHOE AIRPORT, CA US","39.318","-120.145","1798.3","2020-12-20",,"0.00","0.0","2.0",,"43","8","12",,,,,,,,,,,
"USC00049040","TRUCKEE TAHOE AIRPORT, CA US","39.318","-120.145","1798.3","2020-12-21",,"0.00","0.0","2.0",,"47","8","12",,,,,,,,,,,
"USC00049040","TRUCKEE TAHOE AIRPORT, CA US","39.318","-120.145","1798.3","2020-12-22",,"0.01","0.0","2.0",,"53","12","25",,,,,,,,,,,
"USC00049040","TRUCKEE TAHOE AIRPORT, CA US","39.318","-120.145","1798.3","2020-12-23",,"0.00","0.0","1.0",,"46","4","5",,,,,,,,,,,
"USC00049040","TRUCKEE TAHOE AIRPORT, CA US","39.318","-120.145","1798.3","2020-12-24",,"0.00","0.0","1.0",,"37","4","7",,,,,,,,,,,
"USC00049040","TRUCKEE TAHOE AIRPORT, CA US","39.318","-120.145","1798.3","2020-12-25",,"0.00","0.0","1.0",,,,,,,,,,,,,,,
"USC00049040","TRUCKEE TAHOE AIRPORT, CA US","39.318","-120.145","1798.3","2020-12-26",,"0.11","2.0","3.0",,"47","9","29",,,,,,,,,,,
"USC00049040","TRUCKEE TAHOE AIRPORT, CA US","39.318","-120.145","1798.3","2020-12-27",,"0.04","0.5","2.0",,"35","16","18",,,,,,,,,,,
"USC00049040","TRUCKEE TAHOE AIRPORT, CA US","39.318","-120.145","1798.3","2020-12-28",,"0.01","0.2","2.0",,"33","15","20",,,,,,,,,,,
"USC00049040","TRUCKEE TAHOE AIRPORT, CA US","39.318","-120.145","1798.3","2020-12-29",,"0.00","0.0","2.0",,"34","13","14",,,,,,,,,,,
"USC00049040","TRUCKEE TAHOE AIRPORT, CA US","39.318","-120.145","1798.3","2020-12-30",,"0.00","0.0","2.0",,"37","4","12",,,,,,,,,,,
"USC00049040","TRUCKEE TAHOE AIRPORT, CA US","39.318","-120.145","1798.3","2020-12-31",,"0.11","2.0","4.0",,"45","12","24",,,,,,,,,,,
"USC00049040","TRUCKEE TAHOE AIRPORT, CA US","39.318","-120.145","1798.3","2021-01-01",,"0.00","0.0","5.0",,"40","6","6",,,,,,,,,,,
"USC00049040","TRUCKEE TAHOE AIRPORT, CA US","39.318","-120.145","1798.3","2021-01-02",,"0.00","0.0","4.0",,"40","6","22",,,,,,,,,,,
"USC00049040","TRUCKEE TAHOE AIRPORT, CA US","39.318","-120.145","1798.3","2021-01-03",,"0.00","0.0","2.0",,"44","20","31",,,,,,,,,,,
"USC00049040","TRUCKEE TAHOE AIRPORT, CA US","39.318","-120.145","1798.3","2021-01-04",,"0.13","0.0","1.0",,"44","26","33",,,,,,,,,,,
"USC00049040","TRUCKEE TAHOE AIRPORT, CA US","39.318","-120.145","1798.3","2021-01-05",,"0.39","0.0","1.0",,"40","16","18",,,,,,,,,,,
"USC00049040","TRUCKEE TAHOE AIRPORT, CA US","39.318","-120.145","1798.3","2021-01-06",,"0.00","0.0","2.0",,"45","14","15",,,,,,,,,,,
"USC00049040","TRUCKEE TAHOE AIRPORT, CA US","39.318","-120.145","1798.3","2021-01-07",,"0.00","0.0","2.0",,"47","9","10",,,,,,,,,,,
"USC00049040","TRUCKEE TAHOE AIRPORT, CA US","39.318","-120.145","1798.3","2021-01-08",,"0.00","0.0","2.0",,"44","9","19",,,,,,,,,,,
"USC00049040","TRUCKEE TAHOE AIRPORT, CA US","39.318","-120.145","1798.3","2021-01-09",,"0.00","0.0","2.0",,"45","13","13",,,,,,,,,,,
"USC00049040","TRUCKEE TAHOE AIRPORT, CA US","39.318","-120.145","1798.3","2021-01-10",,"0.00","0.0","0.0",,"43","13","18",,,,,,,,,,,
"USC00049040","TRUCKEE TAHOE AIRPORT, CA US","39.318","-120.145","1798.3","2021-01-11",,"0.00","0.0","0.0",,"47","15","18",,,,,,,,,,,
"USC00049040","TRUCKEE TAHOE AIRPORT, CA US","39.318","-120.145","1798.3","2021-01-12",,"0.00","0.0","0.0",,"51","18","30",,,,,,,,,,,
"USC00049040","TRUCKEE TAHOE AIRPORT, CA US","39.318","-120.145","1798.3","2021-01-13",,"0.00","0.0","0.0",,"52","29","39",,,,,,,,,,,
"USC00049040","TRUCKEE TAHOE AIRPORT, CA US","39.318","-120.145","1798.3","2021-01-14",,"0.00","0.0","0.0",,"53","20","20",,,,,,,,,,,
"USC00049040","TRUCKEE TAHOE AIRPORT, CA US","39.318","-120.145","1798.3","2021-01-15",,"0.00","0.0","0.0",,"56","19","20",,,,,,,,,,,
"USC00049040","TRUCKEE TAHOE AIRPORT, CA US","39.318","-120.145","1798.3","2021-01-16",,"0.00","0.0","0.0",,"62","19","22",,,,,,,,,,,
"USC00049040","TRUCKEE TAHOE AIRPORT, CA US","39.318","-120.145","1798.3","2021-01-17",,"0.00","0.0","0.0",,"55","20","21",,,,,,,,,,,
"USC00049040","TRUCKEE TAHOE AIRPORT, CA US","39.318","-120.145","1798.3","2021-01-18",,"0.00","0.0","0.0",,"57","20","23",,,,,,,,,,,
"USC00049040","TRUCKEE TAHOE AIRPORT, CA US","39.318","-120.145","1798.3","2021-01-19",,"0.00","0.0","0.0",,"48","21","23",,,,,,,,,,,
"USC00049040","TRUCKEE TAHOE AIRPORT, CA US","39.318","-120.145","1798.3","2021-01-20",,"0.00","0.0","0.0",,"38","12","13",,,,,,,,,,,
"USC00049040","TRUCKEE TAHOE AIRPORT, CA US","39.318","-120.145","1798.3","2021-01-21",,"0.00","0.0","0.0",,"53","12","15",,,,,,,,,,,
"USC00049040","TRUCKEE TAHOE AIRPORT, CA US","39.318","-120.145","1798.3","2021-01-22",,"0.00","0.0","0.0",,"51","15","31",,,,,,,,,,,
"USC00049040","TRUCKEE TAHOE AIRPORT, CA US","39.318","-120.145","1798.3","2021-01-23",,"0.09","1.0","1.0",,"45","22","22",,,,,,,,,,,
"USC00049040","TRUCKEE TAHOE AIRPORT, CA US","39.318","-120.145","1798.3","2021-01-24",,"0.00","0.0","0.0",,"35","8","11",,,,,,,,,,,
"USC00049040","TRUCKEE TAHOE AIRPORT, CA US","39.318","-120.145","1798.3","2021-01-25",,"0.06","1.0","1.0",,"36","8","21",,,,,,,,,,,
"USC00049040","TRUCKEE TAHOE AIRPORT, CA US","39.318","-120.145","1798.3","2021-01-26",,"0.00","0.0","1.0",,"27","9","9",,,,,,,,,,,
"USC00049040","TRUCKEE TAHOE AIRPORT, CA US","39.318","-120.145","1798.3","2021-01-27",,"0.58","6.0","7.0",,"32","9","26",,,,,,,,,,,
"USC00049040","TRUCKEE TAHOE AIRPORT, CA US","39.318","-120.145","1798.3","2021-01-28",,"1.08","17.0","23.0",,"32","26","31",,,,,,,,,,,
"USC00049040","TRUCKEE TAHOE AIRPORT, CA US","39.318","-120.145","1798.3","2021-01-29",,"1.57","14.0","30.0",,"31","28","30",,,,,,,,,,,
"USC00049040","TRUCKEE TAHOE AIRPORT, CA US","39.318","-120.145","1798.3","2021-01-30",,"0.00","0.0","26.0",,"32","12","15",,,,,,,,,,,
"USC00049040","TRUCKEE TAHOE AIRPORT, CA US","39.318","-120.145","1798.3","2021-01-31",,"0.00","0.0","24.0",,"41","13","23",,,,,,,,,,,
"USC00049040","TRUCKEE TAHOE AIRPORT, CA US","39.318","-120.145","1798.3","2021-02-01",,"0.00","0.0","18.0",,"47","20","39",,,,,,,,,,,
"USC00049040","TRUCKEE TAHOE AIRPORT, CA US","39.318","-120.145","1798.3","2021-02-02",,"0.00","0.0","10.0",,"48","32","34",,,,,,,,,,,
"USC00049040","TRUCKEE TAHOE AIRPORT, CA US","39.318","-120.145","1798.3","2021-02-03",,"0.00","0.0","9.0",,"40","21","22",,,,,,,,,,,
"USC00049040","TRUCKEE TAHOE AIRPORT, CA US","39.318","-120.145","1798.3","2021-02-04",,"0.00","0.0","9.0",,"33","8","11",,,,,,,,,,,
"USC00049040","TRUCKEE TAHOE AIRPORT, CA US","39.318","-120.145","1798.3","2021-02-05",,"0.00","0.0","9.0",,"40","6","9",,,,,,,,,,,
"USC00049040","TRUCKEE TAHOE AIRPORT, CA US","39.318","-120.145","1798.3","2021-02-06",,"0.00","0.0","9.0",,"52","7","9",,,,,,,,,,,
"USC00049040","TRUCKEE TAHOE AIRPORT, CA US","39.318","-120.145","1798.3","2021-02-07",,"0.00","0.0","8.0",,"57","8","11",,,,,,,,,,,
"USC00049040","TRUCKEE TAHOE AIRPORT, CA US","39.318","-120.145","1798.3","2021-02-08",,"0.00","0.0","7.0",,"53","10","12",,,,,,,,,,,
"USC00049040","TRUCKEE TAHOE AIRPORT, CA US","39.318","-120.145","1798.3","2021-02-09",,"0.03","0.0","7.0",,"50","11","31",,,,,,,,,,,
"USC00049040","TRUCKEE TAHOE AIRPORT, CA US","39.318","-120.145","1798.3","2021-02-10",,"0.00","0.0","7.0",,"44","26","29",,,,,,,,,,,
"USC00049040","TRUCKEE TAHOE AIRPORT, CA US","39.318","-120.145","1798.3","2021-02-11",,"0.00","0.0","4.0",,"52","22","24",,,,,,,,,,,
"USC00049040","TRUCKEE TAHOE AIRPORT, CA US","39.318","-120.145","1798.3","2021-02-12",,"0.81","4.0","8.0",,"50","18","20",,,,,,,,,,,
"USC00049040","TRUCKEE TAHOE AIRPORT, CA US","39.318","-120.145","1798.3","2021-02-13",,"0.28","4.0","11.0",,"45","13","29",,,,,,,,,,,
"USC00049040","TRUCKEE TAHOE AIRPORT, CA US","39.318","-120.145","1798.3","2021-02-14",,"0.13","0.0","8.0",,"37","16","19",,,,,,,,,,,
"USC00049040","TRUCKEE TAHOE AIRPORT, CA US","39.318","-120.145","1798.3","2021-02-15",,"0.03","0.0","7.0",,"40","18","34",,,,,,,,,,,
"USC00049040","TRUCKEE TAHOE AIRPORT, CA US","39.318","-120.145","1798.3","2021-02-16",,"0.00","0.0","7.0",,,,,,,,,,,,,,,
"USC00049040","TRUCKEE TAHOE AIRPORT, CA US","39.318","-120.145","1798.3","2021-02-17",,"0.00","0.0","7.0",,"40","7","9",,,,,,,,,,,
"USC00049040","TRUCKEE TAHOE AIRPORT, CA US","39.318","-120.145","1798.3","2021-02-18",,"0.00","0.0","7.0",,"35","5","6",,,,,,,,,,,
"USC00049040","TRUCKEE TAHOE AIRPORT, CA US","39.318","-120.145","1798.3","2021-02-19",,"0.21","3.0","8.0",,"45","5","12",,,,,,,,,,,
"USC00049040","TRUCKEE TAHOE AIRPORT, CA US","39.318","-120.145","1798.3","2021-02-20",,"0.00","0.0",,,,,,,,,,,,,,,,
"USC00049040","TRUCKEE TAHOE AIRPORT, CA US","39.318","-120.145","1798.3","2021-02-21",,"0.00","0.0","4.0",,"37","7","10",,,,,,,,,,,
"USC00049040","TRUCKEE TAHOE AIRPORT, CA US","39.318","-120.145","1798.3","2021-02-22",,"0.00","0.0","4.0",,"46","8","15",,,,,,,,,,,
"USC00049040","TRUCKEE TAHOE AIRPORT, CA US","39.318","-120.145","1798.3","2021-02-23",,"0.00","0.0","4.0",,"55","13","18",,,,,,,,,,,
"USC00049040","TRUCKEE TAHOE AIRPORT, CA US","39.318","-120.145","1798.3","2021-02-24",,"0.00","0.0","4.0",,"53","7","9",,,,,,,,,,,
"USC00049040","TRUCKEE TAHOE AIRPORT, CA US","39.318","-120.145","1798.3","2021-02-25",,"0.00","0.0","4.0",,"41","7","7",,,,,,,,,,,
"USC00049040","TRUCKEE TAHOE AIRPORT, CA US","39.318","-120.145","1798.3","2021-02-26",,"0.00","0.0","3.0",,"51","7","10",,,,,,,,,,,
"USC00049040","TRUCKEE TAHOE AIRPORT, CA US","39.318","-120.145","1798.3","2021-02-27",,"0.00","0.0","2.0",,"46","10","11",,,,,,,,,,,
"USC00049040","TRUCKEE TAHOE AIRPORT, CA US","39.318","-120.145","1798.3","2021-02-28",,"0.00","0.0","2.0",,"45","9","10",,,,,,,,,,,
"USC00049040","TRUCKEE TAHOE AIRPORT, CA US","39.318","-120.145","1798.3","2021-03-01",,"0.00","0.0","2.0",,"47","9","12",,,,,,,,,,,
"USC00049040","TRUCKEE TAHOE AIRPORT, CA US","39.318","-120.145","1798.3","2021-03-02",,"0.00","0.0","1.0",,"52","12","16",,,,,,,,,,,
"USC00049040","TRUCKEE TAHOE AIRPORT, CA US","39.318","-120.145","1798.3","2021-03-03",,"0.00","0.0","0.0",,"54","15","20",,,,,,,,,,,
"USC00049040","TRUCKEE TAHOE AIRPORT, CA US","39.318","-120.145","1798.3","2021-03-04",,"0.00","0.0","0.0",,"50","15","16",,,,,,,,,,,
